,SeniorCitizen,tenure,MonthlyCharges,genderdummies,Dependentsdummi,PhoneServicedmi,internetservice,DeviceProtection,TechSupport,CableService,oneyear,twoyear,PaperlessBilling,Credit card (automatic),Electronic check,Mailed check,Churn,TotalCharges
5420,0,70,114.3,1,0,1,1,1,1,1,0,1,0,1,0,0,0,8244.3
5421,0,38,20.05,0,0,1,0,0,0,0,0,1,0,0,0,1,0,741.5
5422,0,68,62.65,1,1,1,1,1,1,0,0,1,0,1,0,0,0,4375.8
5423,0,13,80.85,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1008.7
5424,1,65,92.7,1,0,1,1,0,0,1,0,1,1,1,0,0,0,5968.4
5425,0,30,100.45,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3096.9
5426,0,51,75.2,1,0,1,1,0,1,1,0,1,1,0,0,0,0,3901.25
5427,0,31,84.75,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2613.4
5428,0,9,89.45,0,0,1,1,0,0,1,0,0,0,0,1,0,1,853.1
5429,0,72,79.5,0,1,1,1,1,1,1,0,1,1,0,0,0,0,5661.7
5430,0,10,72.15,1,0,1,1,0,0,1,0,0,1,1,0,0,1,794.25
5431,0,37,19.8,0,0,1,0,0,0,0,1,0,1,0,1,0,0,695.05
5432,0,2,76.4,0,0,1,1,1,1,1,0,0,0,0,1,0,1,160.8
5433,0,55,100.9,1,0,1,1,0,0,1,1,0,1,0,0,1,0,5552.05
5434,0,33,95.3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,3275.15
5435,0,46,90.95,0,1,1,1,1,1,1,1,0,0,0,0,0,0,4236.6
5436,0,1,54.5,0,1,1,1,0,1,0,0,0,0,0,1,0,0,54.5
5437,1,20,61.6,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1174.35
5438,0,9,79.9,1,0,1,1,1,0,0,0,0,1,0,1,0,1,741.7
5439,1,32,96.15,1,0,1,1,0,0,1,0,0,1,1,0,0,1,3019.25
5440,0,19,49.6,0,1,1,1,1,0,0,0,0,1,0,0,0,0,962.9
5441,0,70,65.3,0,0,1,1,1,1,0,0,1,0,1,0,0,1,4759.75
5442,0,61,25.0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1498.35
5443,0,26,45.45,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1233.15
5444,0,45,107.75,1,0,1,1,1,0,1,0,0,1,0,0,0,0,4882.8
5445,0,62,89.1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,5411.65
5446,0,1,19.65,1,0,1,0,0,0,0,0,0,0,0,0,1,1,19.65
5447,0,3,44.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,148.05
5448,0,41,101.6,0,1,1,1,1,0,1,1,0,1,0,0,0,0,3930.55
5449,0,67,103.15,1,1,1,1,1,1,1,0,1,0,0,0,0,0,6895.5
5450,0,1,84.65,1,0,1,1,0,0,1,0,0,1,0,0,1,1,84.65
5451,0,71,95.65,0,0,1,1,0,0,1,1,0,0,0,0,1,0,6856.95
5452,0,37,75.1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2658.8
5453,0,60,61.35,1,0,1,1,0,1,0,0,1,1,0,0,1,0,3766.2
5454,1,1,69.55,0,0,1,1,0,0,0,0,0,1,0,1,0,1,69.55
5455,0,6,19.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,129.55
5456,0,13,31.05,0,0,0,1,0,0,0,0,0,1,0,1,0,1,347.25
5457,0,11,51.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,581.7
5458,0,7,51.0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,354.05
5459,0,10,88.85,0,1,1,1,0,0,1,0,0,1,0,1,0,0,929.45
5460,0,34,20.05,1,0,1,0,0,0,0,0,1,0,1,0,0,0,679.0
5461,0,62,65.1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,3846.75
5462,0,64,70.15,1,0,1,1,0,1,1,1,0,1,0,0,1,0,4480.7
5463,0,1,44.35,0,1,1,1,0,0,0,0,0,1,0,0,0,1,44.35
5464,0,25,20.75,1,0,1,0,0,0,0,0,1,1,0,0,1,0,499.4
5465,0,26,56.05,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1553.2
5466,0,10,19.95,1,1,1,0,0,0,0,1,0,1,0,0,0,0,219.5
5467,0,53,98.6,0,0,1,1,1,0,1,1,0,0,0,0,1,0,5311.85
5468,0,7,79.7,0,0,1,1,0,0,1,0,0,1,0,1,0,1,586.05
5469,0,33,79.0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2576.8
5470,1,71,89.45,0,0,1,1,1,0,1,0,1,0,1,0,0,0,6435.25
5471,0,29,74.2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1993.25
5472,0,24,81.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1923.85
5473,0,20,49.6,1,1,1,1,1,0,0,0,0,1,0,1,0,0,939.8
5474,0,1,84.6,0,0,1,1,0,0,1,0,0,1,0,1,0,0,84.6
5475,0,54,55.0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,3092.65
5476,1,5,84.85,0,0,1,1,1,0,1,0,0,1,0,0,1,1,415.55
5477,0,72,84.2,0,1,1,1,1,1,1,0,1,1,0,0,0,0,5986.55
5478,0,52,106.3,1,0,1,1,1,1,1,0,1,1,0,1,0,0,5487.0
5479,0,9,69.05,0,0,1,1,0,0,0,0,0,0,0,1,0,0,651.5
5480,0,1,45.4,0,0,1,1,0,0,0,0,0,1,0,0,1,0,45.4
5481,1,1,73.65,1,0,1,1,0,0,0,0,0,1,0,1,0,1,73.65
5482,0,33,73.9,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2405.05
5483,0,55,77.75,0,0,1,1,1,0,0,0,0,1,0,1,0,1,4458.15
5484,0,69,99.35,1,1,1,1,0,1,1,0,1,1,0,1,0,0,6856.45
5485,0,1,50.75,1,0,1,1,0,0,0,0,0,1,0,0,1,0,50.75
5486,0,54,87.1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,4735.2
5487,0,33,20.15,1,1,1,0,0,0,0,1,0,1,0,0,1,0,682.15
5488,1,45,98.7,1,0,1,1,1,1,1,1,0,1,0,0,0,0,4525.8
5489,0,11,25.2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,321.05
5490,0,6,55.7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,335.65
5491,0,21,65.35,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1424.4
5492,0,65,25.3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1748.55
5493,1,6,84.35,0,0,1,1,0,0,1,0,0,1,0,1,0,1,474.9
5494,0,8,84.95,0,0,1,1,0,0,1,0,0,0,0,1,0,1,668.4
5495,0,11,73.85,1,0,1,1,0,1,0,0,0,1,0,1,0,1,926.25
5496,0,43,24.25,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1077.95
5497,0,49,51.8,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2541.25
5498,1,1,46.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,46.0
5499,1,15,79.4,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1156.1
5500,0,60,60.5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,3694.45
5501,0,17,25.1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,382.8
5502,1,16,71.8,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1167.8
5503,0,35,20.05,1,1,1,0,0,0,0,1,0,0,0,0,0,0,746.75
5504,1,44,88.4,1,0,1,1,0,0,1,1,0,0,0,0,1,1,3912.9
5505,0,12,30.25,0,1,0,1,0,1,0,1,0,0,1,0,0,0,368.85
5506,0,1,20.2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20.2
5507,0,28,59.9,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1654.7
5508,0,70,25.15,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1940.85
5509,0,5,46.0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,221.7
5510,0,18,101.3,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1794.65
5511,0,70,76.95,1,0,1,1,0,1,1,0,1,1,1,0,0,0,5289.8
5512,0,9,55.3,0,1,1,1,0,0,0,0,0,1,0,0,1,0,501.2
5513,1,67,92.45,0,0,1,1,0,1,1,0,1,1,0,0,0,0,6140.85
5514,0,1,48.45,0,0,1,1,0,0,0,0,0,1,0,0,0,0,48.45
5515,0,18,19.35,0,1,1,0,0,0,0,0,1,0,0,0,1,0,309.25
5516,0,4,51.75,1,0,1,1,0,0,0,0,0,0,1,0,0,1,201.1
5517,1,71,86.7,1,1,1,1,1,0,0,1,0,1,0,0,0,0,6179.35
5518,0,30,94.4,1,1,1,1,0,0,1,0,0,1,0,1,0,1,2838.7
5519,0,1,55.7,1,0,1,1,1,0,0,0,0,0,0,0,1,0,55.7
5520,0,55,84.25,0,0,1,1,1,0,0,1,0,1,1,0,0,0,4589.85
5521,0,59,64.65,1,0,1,1,1,1,1,0,0,1,0,1,0,0,3735.45
5522,0,1,70.15,0,0,1,1,0,0,0,0,0,1,0,0,1,1,70.15
5523,0,7,69.2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,477.55
5524,0,45,54.65,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2553.7
5525,0,54,24.75,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1342.15
5526,0,51,23.95,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1216.35
5527,1,72,105.0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,7578.05
5528,0,44,59.85,1,0,1,1,0,1,0,1,0,1,0,0,0,0,2603.95
5529,0,2,20.05,1,0,1,0,0,0,0,0,0,0,0,0,1,0,42.7
5530,0,66,92.15,0,0,1,1,1,0,1,1,0,1,0,0,0,0,6056.9
5531,0,68,44.8,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2983.65
5532,0,31,20.9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,689.35
5533,1,21,95.4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2025.1
5534,0,21,80.35,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1747.2
5535,0,55,85.1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,4657.95
5536,0,9,34.7,1,0,0,1,0,0,1,0,0,1,1,0,0,1,296.1
5537,1,71,115.05,1,0,1,1,1,1,1,0,1,1,0,0,0,0,8016.6
5538,0,1,81.1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,81.1
5539,0,22,19.95,1,1,1,0,0,0,0,1,0,0,0,0,1,0,433.5
5540,0,1,20.55,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.55
5541,0,61,106.6,0,0,1,1,1,1,1,0,1,1,0,1,0,1,6428.4
5542,0,67,86.15,0,0,1,1,1,1,1,0,1,0,0,0,0,0,5883.85
5543,1,14,78.85,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1043.8
5544,0,59,106.75,1,0,1,1,1,1,1,0,0,1,0,1,0,1,6252.9
5545,1,21,86.55,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1857.25
5546,0,4,42.4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,146.4
5547,0,3,89.45,0,0,1,1,0,0,1,0,0,1,0,1,0,1,240.45
5548,0,70,24.25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1724.15
5549,0,3,97.9,0,0,1,1,0,1,1,0,0,1,0,1,0,1,315.3
5550,1,21,20.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,429.55
5551,0,20,19.6,1,0,1,0,0,0,0,0,0,1,1,0,0,0,356.15
5552,0,22,20.25,1,1,1,0,0,0,0,1,0,0,0,0,0,0,488.25
5553,0,1,55.7,1,0,1,1,0,0,1,0,0,1,0,0,1,1,55.7
5554,0,63,20.6,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1298.7
5555,0,70,19.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1378.75
5556,0,13,79.8,1,0,1,1,1,0,0,0,0,1,0,1,0,1,973.45
5557,0,5,80.2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,384.25
5558,0,72,116.4,0,1,1,1,1,1,1,0,1,1,1,0,0,0,8543.25
5559,0,13,31.65,0,0,0,1,0,0,0,0,0,1,0,1,0,0,389.95
5560,0,61,94.15,1,0,1,1,1,1,1,0,0,0,1,0,0,0,5731.85
5561,0,1,20.65,1,0,1,0,0,0,0,0,0,0,0,1,0,0,20.65
5562,1,56,76.85,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4275.75
5563,0,4,20.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,84.5
5564,0,35,55.25,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1924.1
5565,0,18,39.05,0,0,0,1,1,0,1,0,0,1,0,1,0,1,669.85
5566,0,72,82.15,1,0,1,1,1,0,1,0,1,0,0,0,0,0,5784.3
5567,1,49,103.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,5166.2
5568,0,44,95.1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,4060.55
5569,1,3,83.9,0,0,1,1,0,1,1,0,0,1,0,0,1,1,267.4
5570,0,37,95.15,0,1,1,1,1,0,1,0,0,1,0,1,0,0,3532.85
5571,0,61,79.8,1,0,1,1,1,0,1,1,0,1,0,1,0,0,4914.8
5572,0,70,74.8,1,0,1,1,1,1,1,0,1,1,1,0,0,0,5315.8
5573,1,1,69.85,0,0,1,1,0,0,0,0,0,1,0,1,0,1,69.85
5574,0,41,20.45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,775.6
5575,0,70,78.35,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5445.95
5576,0,1,53.55,0,0,1,1,0,0,1,0,0,1,0,0,1,1,53.55
5577,0,51,19.1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1007.8
5578,0,42,20.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,833.55
5579,0,70,93.9,0,1,1,1,1,1,0,0,1,0,0,0,0,1,6579.05
5580,0,48,19.95,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1004.5
5581,0,68,113.15,1,1,1,1,1,1,1,0,1,1,0,1,0,1,7856.0
5582,0,48,24.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1183.05
5583,1,26,84.95,0,0,1,1,0,0,1,0,0,0,0,1,0,1,2169.75
5584,0,11,80.5,1,0,1,1,0,0,0,0,0,1,0,0,0,1,896.9
5585,0,1,19.3,1,0,1,0,0,0,0,0,0,1,0,0,1,1,19.3
5586,0,27,19.15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,501.35
5587,1,46,91.3,0,0,1,1,1,0,1,1,0,1,0,0,0,0,4126.35
5588,0,1,49.65,1,0,1,1,1,0,0,0,0,1,0,0,1,1,49.65
5589,0,46,54.35,0,0,1,1,1,1,0,0,1,0,1,0,0,1,2460.15
5590,0,25,19.15,1,1,1,0,0,0,0,0,0,1,0,0,1,0,477.6
5591,0,4,88.45,1,0,1,1,0,0,1,0,0,1,0,1,0,1,370.65
5592,0,13,19.75,1,0,1,0,0,0,0,0,1,0,0,0,1,0,265.75
5593,0,31,75.5,1,0,1,1,1,1,1,1,0,1,1,0,0,0,2424.45
5594,0,23,83.75,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1849.95
5595,0,2,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,61.05
5596,0,65,26.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1698.55
5597,1,22,90.5,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1910.6
5598,0,55,19.15,0,1,1,0,0,0,0,1,0,0,1,0,0,0,998.1
5599,0,9,94.85,1,0,1,1,1,1,1,0,0,1,0,0,1,1,890.6
5600,0,7,69.95,1,1,1,1,0,0,0,0,0,1,0,0,0,1,529.5
5601,0,35,40.9,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1383.6
5602,0,6,80.25,1,0,1,1,1,1,1,0,1,1,0,0,1,0,493.4
5603,0,1,48.6,0,0,1,1,0,0,0,0,0,1,1,0,0,1,48.6
5604,0,17,70.8,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1207.0
5605,0,10,60.2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,563.5
5606,0,15,55.2,1,1,1,1,1,1,0,1,0,0,1,0,0,0,864.55
5607,1,40,55.8,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2109.35
5608,0,13,54.15,0,1,1,1,0,1,0,1,0,0,0,0,0,0,701.05
5609,0,29,80.15,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2265.25
5610,0,3,75.5,0,0,1,1,0,0,0,0,0,1,0,1,0,1,220.6
5611,1,58,100.4,0,0,1,1,0,1,1,0,0,1,0,0,0,0,5749.8
5612,0,45,62.55,0,0,1,1,0,1,0,1,0,1,1,0,0,0,2796.45
5613,0,72,70.45,0,1,1,1,1,1,0,0,1,1,0,0,0,0,5165.7
5614,0,68,85.5,1,1,1,1,0,0,0,1,0,1,0,0,0,0,5696.6
5615,0,1,20.2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,20.2
5616,0,38,54.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2076.05
5617,0,2,20.75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,44.2
5618,0,11,20.35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,215.25
5619,1,20,91.0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1859.5
5620,0,72,104.8,1,0,1,1,1,0,1,0,1,1,0,0,0,0,7470.1
5621,0,3,74.75,0,0,1,1,0,0,0,0,0,1,1,0,0,1,229.5
5622,0,23,104.05,1,0,1,1,1,1,1,0,0,1,0,0,1,1,2470.1
5623,0,40,51.1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2092.9
5624,1,62,89.8,1,0,1,1,0,0,1,0,0,1,0,0,0,0,5629.55
5625,0,22,20.55,0,1,1,0,0,0,0,0,0,1,0,1,0,0,469.85
5626,0,11,64.05,0,0,1,1,1,0,1,0,0,0,0,0,0,0,733.95
5627,1,7,74.85,1,0,1,1,0,0,0,0,0,1,0,1,0,0,485.25
5628,0,13,96.65,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1244.5
5629,1,1,20.05,1,0,1,0,0,0,0,0,0,0,0,0,1,1,20.05
5630,0,39,103.45,0,0,1,1,1,0,1,0,0,1,0,1,0,1,3994.45
5631,0,3,25.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,78.25
5632,0,58,20.3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1131.5
5633,0,6,26.35,1,1,1,0,0,0,0,0,0,0,0,0,1,0,184.05
5634,0,1,19.9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,19.9
5635,0,22,54.7,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1178.75
5636,0,14,46.35,1,0,0,1,0,0,1,0,0,0,0,1,0,1,667.7
5637,0,64,90.25,1,1,1,1,1,0,1,1,0,0,1,0,0,0,5629.15
5638,0,1,19.95,1,0,1,0,0,0,0,0,0,0,0,1,0,1,19.95
5639,0,6,20.65,1,0,1,0,0,0,0,0,0,0,0,0,1,0,109.3
5640,0,1,79.6,1,0,1,1,0,0,1,0,0,0,0,1,0,1,79.6
5641,0,39,25.45,1,1,1,0,0,0,0,1,0,0,0,0,0,0,958.45
5642,0,20,19.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,403.15
5643,0,1,75.9,1,0,1,1,0,1,0,0,0,1,0,1,0,1,75.9
5644,0,1,76.2,1,0,1,1,1,0,0,0,0,0,0,1,0,1,76.2
5645,0,64,66.15,1,0,1,1,0,0,1,1,0,1,1,0,0,0,4392.5
5646,0,1,19.25,1,1,1,0,0,0,0,0,0,0,0,0,1,1,19.25
5647,0,46,69.1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,3168.0
5648,1,28,39.1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1096.6
5649,0,33,20.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,669.45
5650,0,39,59.8,1,1,1,1,1,0,0,1,0,0,0,1,0,0,2343.85
5651,0,42,84.3,0,0,1,1,1,1,0,0,0,1,0,1,0,1,3588.4
5652,0,1,48.6,0,0,1,1,0,0,0,0,0,1,0,1,0,0,48.6
5653,0,7,79.0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,522.95
5654,1,70,105.35,1,0,1,1,1,0,1,0,1,0,1,0,0,0,7511.9
5655,0,65,25.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1725.0
5656,0,1,49.75,1,0,1,1,0,0,0,0,0,0,0,1,0,0,49.75
5657,0,18,94.75,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1691.9
5658,0,24,93.0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,2248.05
5659,0,63,71.9,1,0,1,1,1,1,1,0,1,1,0,0,0,0,4479.2
5660,0,44,77.55,0,1,1,1,0,0,1,1,0,1,0,0,1,0,3471.1
5661,0,4,19.85,1,0,1,0,0,0,0,0,0,1,0,1,0,0,63.0
5662,0,1,70.25,0,0,1,1,0,0,0,0,0,1,0,1,0,1,70.25
5663,0,37,95.25,0,1,1,1,0,0,1,0,0,1,0,1,0,0,3314.15
5664,1,10,84.6,0,0,1,1,1,0,1,0,0,1,1,0,0,1,865.55
5665,0,34,25.05,1,0,0,1,0,0,0,0,0,1,0,0,0,0,852.7
5666,0,35,53.15,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1930.9
5667,0,4,20.15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,91.4
5668,1,39,101.25,0,0,1,1,0,1,1,0,0,1,0,1,0,0,3949.15
5669,1,43,100.55,1,0,1,1,1,0,1,1,0,1,0,0,0,0,4304.0
5670,0,17,24.1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,409.9
5671,0,61,25.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1554.9
5672,0,49,71.8,0,0,1,1,1,0,1,1,0,0,0,1,0,0,3472.05
5673,0,4,19.7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,117.8
5674,0,64,49.85,0,1,0,1,1,1,1,0,1,0,0,1,0,0,3210.35
5675,0,3,69.6,1,0,1,1,0,0,0,0,0,1,0,0,1,0,207.4
5676,0,1,19.75,1,1,1,0,0,0,0,0,0,0,0,1,0,0,19.75
5677,0,40,80.8,1,0,1,1,1,0,0,1,0,0,0,1,0,0,3132.75
5678,0,1,60.0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,60.0
5679,0,8,86.55,1,0,1,1,0,0,1,0,0,1,0,1,0,1,649.65
5680,1,1,20.85,0,0,1,0,0,0,0,0,0,1,0,0,1,1,20.85
5681,1,34,64.2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2106.3
5682,0,1,35.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,35.0
5683,0,39,50.75,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2011.4
5684,1,58,105.5,0,0,1,1,0,1,1,1,0,1,1,0,0,1,6205.5
5685,0,45,19.2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,903.7
5686,1,6,85.15,1,0,1,1,0,0,1,0,0,1,0,0,0,1,503.6
5687,0,43,90.65,1,0,1,1,1,1,0,1,0,1,1,0,0,0,3882.3
5688,0,41,20.0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,879.8
5689,0,5,74.65,1,0,1,1,0,0,0,0,0,1,0,1,0,0,383.65
5690,0,72,61.2,1,0,0,1,1,1,1,0,1,1,1,0,0,0,4390.25
5691,0,4,19.95,1,0,1,0,0,0,0,1,0,0,0,0,1,0,68.2
5692,0,9,54.8,1,1,1,1,0,1,0,0,0,0,0,0,1,0,452.8
5693,1,72,73.45,1,0,1,1,1,0,1,0,1,1,1,0,0,0,5329.0
5694,0,33,51.45,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1758.9
5695,0,72,80.45,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5737.6
5696,0,22,54.2,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1152.7
5697,0,70,109.5,0,0,1,1,1,1,1,1,0,1,0,1,0,1,7674.55
5698,0,21,104.4,1,1,1,1,1,0,1,0,0,0,0,1,0,1,2157.95
5699,0,15,85.3,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1219.85
5700,1,29,79.3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2414.55
5701,0,15,76.5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1155.6
5702,1,71,105.1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,7548.1
5703,1,72,25.4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1809.35
5704,0,19,86.85,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1564.4
5705,0,1,19.65,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19.65
5706,0,1,75.7,0,0,1,1,0,0,0,0,0,1,0,1,0,1,75.7
5707,0,2,45.55,0,0,1,1,0,0,0,0,0,0,0,1,0,0,84.4
5708,1,11,78.1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,864.85
5709,0,12,19.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,228.75
5710,0,70,110.5,0,0,1,1,1,1,1,0,1,1,0,1,0,0,7752.05
5711,1,20,90.8,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1951.0
5712,0,23,20.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,470.6
5713,1,49,81.35,1,0,1,1,1,1,1,0,1,0,1,0,0,0,4060.9
5714,0,4,97.95,0,1,1,1,0,0,1,0,0,1,0,1,0,1,384.5
5715,0,32,108.15,1,0,1,1,0,1,1,0,0,1,1,0,0,1,3432.9
5716,0,2,55.3,1,1,1,1,0,0,1,0,0,1,0,1,0,0,108.65
5717,1,69,56.55,1,0,0,1,0,0,1,0,1,0,1,0,0,0,3952.65
5718,0,6,80.5,1,0,1,1,0,0,1,0,0,1,1,0,0,1,463.05
5719,0,24,19.7,0,1,1,0,0,0,0,0,1,1,0,0,1,0,494.05
5720,0,32,104.05,0,0,1,1,1,0,1,1,0,1,1,0,0,0,3416.85
5721,0,27,52.85,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1498.65
5722,1,27,104.3,0,0,1,1,0,1,1,0,0,1,0,0,0,1,2867.75
5723,0,58,80.65,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4807.35
5724,0,1,71.35,1,0,1,1,0,0,0,0,0,1,0,0,1,1,71.35
5725,0,18,24.65,0,1,1,0,0,0,0,0,1,1,1,0,0,0,471.35
5726,0,47,21.3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1041.8
5727,0,70,110.2,0,1,1,1,1,1,1,0,1,1,0,1,0,0,7689.8
5728,0,13,89.4,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1132.35
5729,0,36,51.05,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1815.0
5730,0,67,19.8,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1311.3
5731,0,10,19.9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,199.45
5732,1,19,87.3,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1637.3
5733,0,71,19.85,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1326.35
5734,0,72,89.4,1,1,1,1,1,1,1,0,1,1,0,0,1,0,6376.55
5735,0,48,20.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,935.9
5736,0,1,20.05,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20.05
5737,0,18,83.25,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1611.15
